gender,age,gross_income,segment,num_credit_cards,active_inactive_start,active_inactive_end,num_products,num_loans,duration
F,32,80584.95,Individuals,0,A,1,1,0,1123
M,23,30274.29,College_Graduated,0,I,0,1,0,1055
F,25,112330.35,College_Graduated,0,I,0,1,0,1500
F,43,177021.63,Individuals,0,I,0,0,0,1999
M,28,82359.78,College_Graduated,0,I,1,4,0,1413
F,48,77346.27,Individuals,0,I,0,0,0,4276
M,51,91194.09,Individuals,0,I,1,1,0,4357
F,43,343650.03,Individuals,0,I,0,0,0,2516
M,24,69396.6,College_Graduated,0,I,1,1,0,1507
F,41,115753.5,VIP,0,A,1,6,0,4727
M,25,78785.52,College_Graduated,0,I,0,1,0,720
M,52,184854.48,Individuals,0,A,1,2,0,3982
F,48,87135.84,Individuals,0,I,0,1,0,3731
F,20,36067.8,College_Graduated,0,A,1,1,0,367
F,65,178128.3,Individuals,0,A,1,1,0,3266
F,29,73485.45,Individuals,0,I,0,1,0,731
F,77,62713.71,Individuals,0,A,1,2,0,5401
F,62,127245.06,Individuals,0,A,1,3,0,4572
F,70,86693.01,Individuals,0,I,0,0,0,3236
M,38,94899.3,Individuals,1,A,1,4,0,4989
M,23,37308.27,College_Graduated,0,A,0,1,0,418
M,22,66325.5,College_Graduated,0,I,0,1,0,1135
M,23,66254.58,College_Graduated,0,I,0,1,0,1425
M,57,94678.92,Individuals,0,I,0,0,0,555
F,21,126524.07,Individuals,0,I,0,1,0,4314
F,27,48813.69,Individuals,0,I,0,1,0,1419
F,54,162636.75,Individuals,0,I,0,1,0,7762
M,42,148396.35,Individuals,1,A,1,8,0,6495
F,61,121144.65,Individuals,0,I,0,1,0,6485
M,63,96778.41,VIP,0,A,1,5,0,3488
F,46,130726.26,Individuals,0,I,0,1,0,3826
F,37,109021.17,VIP,0,A,1,5,0,4405
M,25,106748.91,College_Graduated,0,I,1,2,0,1152
M,50,97293.99,Individuals,0,A,1,1,0,2951
F,63,123385.98,Individuals,0,A,1,3,0,6138
F,25,115599.3,College_Graduated,0,I,0,1,0,1411
M,21,61848.33,College_Graduated,0,I,1,1,0,716
F,29,63358.68,College_Graduated,0,I,0,1,0,1048
M,22,168762.18,College_Graduated,0,A,1,1,0,1153
F,69,81517.59,Individuals,0,I,0,0,0,2663
M,38,88580.01,Individuals,0,I,0,0,0,3234
M,21,65801.82,College_Graduated,0,I,0,0,0,716
F,51,189972.06,Individuals,0,I,0,1,0,5456
M,23,135472.89,College_Graduated,0,I,0,1,0,1808
F,49,197972.88,Individuals,0,I,0,0,0,984
M,25,39370.59,College_Graduated,0,A,1,1,0,3293
M,55,106518.9,Individuals,0,A,1,2,0,5661
F,47,75376.02,Individuals,0,A,1,2,0,4811
F,37,138737.28,Individuals,0,A,1,3,0,3842
M,25,301504.62,College_Graduated,0,A,1,3,0,2335
M,26,312999.15,College_Graduated,0,I,0,1,0,1430
M,73,111400.23,Individuals,0,I,0,1,0,5697
F,48,124031.7,VIP,0,A,1,3,0,4619
M,44,76498.29,Individuals,0,A,1,3,0,4938
M,89,133122.3,Individuals,0,A,1,5,0,4197
F,31,162813.42,College_Graduated,0,I,0,1,0,1875
F,30,94271.52,College_Graduated,0,I,0,1,0,776
F,61,126841.86,Individuals,0,A,1,2,0,4035
F,46,139090.74,Individuals,0,I,0,0,0,6053
F,47,121986.99,Individuals,0,I,1,2,0,5708
F,33,69842.01,College_Graduated,0,A,1,1,0,1160
M,26,151936.29,College_Graduated,0,I,0,1,0,1755
F,23,149936.79,College_Graduated,0,I,0,1,0,1453
F,28,177471.12,College_Graduated,0,I,1,1,0,783
F,39,149077.11,Individuals,0,I,0,2,0,5375
M,23,84281.91,College_Graduated,0,I,0,1,0,1466
M,30,55184.43,College_Graduated,0,I,0,1,0,688
M,29,83834.76,College_Graduated,0,I,0,1,0,3372
M,38,169161.42,Individuals,0,A,1,2,0,500
F,23,82261.26,College_Graduated,0,A,1,1,0,1514
M,22,192664.29,College_Graduated,0,I,0,1,0,1091
M,33,106176.66,Individuals,0,I,0,0,0,4449
F,59,142263.27,Individuals,1,A,1,6,0,1819
F,31,97396.41,VIP,0,A,1,1,0,1323
F,39,134989.2,Individuals,0,A,1,4,0,487
M,45,60801.84,Individuals,0,I,0,0,0,3932
M,44,71894.28,Individuals,0,I,0,1,0,936
F,47,178949.34,Individuals,0,A,1,5,1,4000
F,53,146909.64,Individuals,0,A,1,1,0,4056
F,81,68695.56,Individuals,0,A,1,3,0,6698
M,69,113627.88,Individuals,0,A,1,2,0,2294
M,23,90844.29,College_Graduated,0,A,1,1,0,1501
M,39,118430.85,Individuals,0,I,1,2,0,2035
F,32,42421.77,College_Graduated,0,I,0,1,0,1137
F,40,40532.01,Individuals,1,A,1,4,0,1139
M,45,63317.22,Individuals,0,I,0,0,0,3866
F,69,427295.04,VIP,0,A,1,1,0,2850
M,83,123619.86,Individuals,0,A,0,0,0,6072
M,65,83261.31,Individuals,0,I,0,1,0,1053
M,34,117871.74,Individuals,0,A,1,2,0,613
M,27,58816.2,College_Graduated,0,I,0,1,0,1515
F,25,148586.52,College_Graduated,0,A,1,1,0,676
F,34,60379.47,Individuals,0,A,1,2,0,1031
F,57,195958.05,Individuals,0,I,0,1,0,4322
F,37,367267.2,Individuals,0,A,1,3,0,4245
M,23,220150.56,College_Graduated,0,I,0,1,0,1383
M,42,375989.49,Individuals,0,A,1,8,0,4330
M,27,167954.07,College_Graduated,0,I,0,1,0,732
M,20,138709.89,College_Graduated,0,I,0,1,0,661
F,76,61473.96,Individuals,0,A,1,2,0,6180
M,67,99472.98,VIP,0,A,1,3,0,920
M,22,93294,College_Graduated,0,A,0,1,0,1145
F,21,48047.49,College_Graduated,0,I,1,1,0,697
M,41,150621.84,Individuals,0,A,1,1,0,2915
M,24,78781.8,College_Graduated,0,I,0,0,0,1859
F,46,208521.06,VIP,0,A,1,10,0,6752
F,36,78926.64,Individuals,0,A,1,4,0,1847
F,40,118669.68,Individuals,0,A,1,3,0,4201
M,28,84709.62,College_Graduated,0,I,0,1,0,1817
M,67,143500.68,Individuals,0,A,1,2,0,2442
F,40,89930.7,Individuals,0,I,0,1,0,5429
F,36,99555.66,Individuals,0,I,0,0,0,550
F,39,161677.59,Individuals,0,A,0,1,0,682
M,31,86787.24,College_Graduated,0,I,0,0,0,1445
F,52,184900.05,Individuals,0,I,0,1,0,6327
F,42,190745.22,Individuals,0,I,1,2,0,5564
M,22,172272.15,College_Graduated,0,A,1,1,0,1133
F,22,158045.73,College_Graduated,0,I,0,1,0,1000
F,38,151230.3,Individuals,0,I,0,0,0,4014
M,42,99932.58,Individuals,0,I,0,1,0,4136
M,47,287492.19,Individuals,0,A,1,1,0,4239
M,56,119690.7,Individuals,0,I,0,0,0,5798
M,26,292999.2,College_Graduated,0,A,1,3,0,1402
M,56,92062.8,Individuals,0,I,0,1,0,3132
F,43,55757.28,Individuals,0,I,0,0,0,6564
F,42,278277.48,Individuals,0,I,0,2,0,2340
M,36,85165.92,Individuals,0,A,1,2,0,2629
M,24,78024.24,College_Graduated,0,A,1,1,0,1073
F,52,280947.42,Individuals,0,A,0,2,0,6666
M,32,130920.27,Individuals,0,I,1,2,0,943
M,23,75094.38,College_Graduated,0,I,0,1,0,1418
F,89,225866.04,Individuals,0,I,0,1,0,4771
M,60,238352.43,Individuals,0,A,1,1,0,5349
F,40,157594.98,Individuals,0,A,1,2,0,7047
F,47,63829.08,Individuals,0,A,1,6,1,4524
F,23,101307.63,College_Graduated,0,I,0,1,0,1752
M,45,212340.3,Individuals,0,I,0,0,0,5658
F,37,150415.38,Individuals,0,I,0,1,0,5858
M,60,184180.62,Individuals,0,A,1,1,0,4482
M,26,335189.52,College_Graduated,0,I,0,1,0,4973
F,69,91494.21,VIP,0,A,1,3,0,555
M,29,50771.16,College_Graduated,0,A,1,2,0,698
F,54,981085.74,VIP,0,A,1,2,0,6360
M,23,69450.09,College_Graduated,0,A,1,3,0,1151
F,15,313853.22,Individuals,0,A,1,1,0,5003
F,38,76111.62,Individuals,0,A,1,1,0,3161
F,73,104006.55,Individuals,0,I,0,1,0,3531
M,22,101930.64,College_Graduated,0,I,0,1,0,669
F,30,108586.89,College_Graduated,0,I,0,1,0,1426
F,48,58093.92,Individuals,0,A,0,1,0,3330
M,41,50847.06,Individuals,0,A,1,5,0,3495
F,31,126245.16,College_Graduated,0,A,1,1,0,1458
F,52,136317.66,Individuals,0,A,1,4,0,2501
M,39,114873.36,Individuals,0,I,0,1,0,3671
F,41,141999.42,Individuals,0,I,0,0,0,4486
F,45,62704.23,Individuals,0,I,0,1,0,5823
M,21,90709.11,College_Graduated,0,I,0,1,0,698
M,49,141117.42,Individuals,0,A,1,3,0,4056
M,44,390963.18,VIP,1,A,1,6,0,4968
M,14,112504.23,Individuals,0,A,1,1,0,4346
M,20,97464.69,College_Graduated,0,A,1,1,0,416
F,59,297967.17,Individuals,0,A,1,1,0,7632
F,26,85268.19,College_Graduated,0,I,0,1,0,1426
F,66,122064.78,Individuals,0,I,0,0,0,3240
M,67,124731.33,Individuals,0,I,0,1,0,3580
F,40,220571.04,Individuals,0,A,1,8,1,5725
F,46,124514.46,Individuals,0,I,0,0,0,5844
F,60,95042.4,Individuals,0,I,1,1,0,2839
M,22,77870.64,College_Graduated,0,A,0,1,0,1074
F,45,85300.29,Individuals,0,I,0,1,0,1762
M,45,88863.9,Individuals,0,I,0,0,0,3785
M,22,55120.83,College_Graduated,0,A,1,1,0,780
F,9,71617.17,Individuals,0,A,1,1,0,1179
M,24,73796.67,College_Graduated,0,I,0,1,0,1441
M,50,65623.41,Individuals,0,I,0,1,0,3146
F,26,195198.3,Individuals,1,A,1,5,0,2228
M,21,115179.21,College_Graduated,0,I,0,0,0,412
M,68,100396.2,VIP,1,A,1,5,0,6456
F,55,74986.53,Individuals,0,A,1,1,1,4066
M,43,144701.01,Individuals,0,A,1,2,0,5802
F,47,188687.88,Individuals,1,A,1,10,0,5735
F,29,201311.79,College_Graduated,0,I,0,1,0,1749
F,54,52871.91,Individuals,0,A,1,7,1,5567
F,32,132890.16,College_Graduated,0,A,1,4,0,454
M,29,51281.28,Individuals,0,A,1,5,0,962
F,39,199762.11,Individuals,0,I,1,1,0,677
M,40,51656.4,Individuals,0,A,1,1,0,5296
F,40,63196.41,Individuals,0,A,1,1,0,445
M,44,119938.83,Individuals,0,A,1,1,0,5060
F,31,86146.26,College_Graduated,0,I,0,1,0,989
F,26,86399.43,College_Graduated,0,I,0,1,0,1426
F,28,221997.21,College_Graduated,0,A,1,1,0,3200
F,44,109358.28,Individuals,0,I,0,1,0,6397
M,24,35519.61,College_Graduated,0,I,0,1,0,1885
F,25,103571.79,College_Graduated,0,I,0,1,0,1455
F,49,87860.58,Individuals,0,A,1,2,0,5179
M,28,68416.89,College_Graduated,0,I,0,1,0,1066
M,43,468610.44,Individuals,0,A,1,3,0,2141
F,45,53221.8,Individuals,0,I,0,0,0,6795
M,47,330316.77,Individuals,0,I,0,2,0,5609
F,35,363831.87,Individuals,0,A,1,3,0,698
M,30,75683.04,Individuals,0,A,1,3,0,3713
M,31,125150.94,College_Graduated,0,A,1,1,0,690
M,22,160181.31,College_Graduated,0,I,0,1,0,1143
F,49,92547.15,Individuals,0,I,0,0,0,4686
F,84,147524.01,Individuals,0,A,1,2,0,873
M,56,102139.2,Individuals,0,I,0,1,0,3128
F,46,188171.31,Individuals,0,I,0,1,0,6413
M,21,125318.19,College_Graduated,0,I,0,0,0,691
M,25,377724.06,College_Graduated,0,I,0,0,0,704
M,23,34194.48,College_Graduated,0,I,0,1,0,1808
F,43,119904.09,VIP,1,A,1,8,0,916
M,21,90215.7,College_Graduated,0,A,1,1,0,781
M,96,99530.16,Individuals,0,I,0,0,0,3589
F,21,309659.67,College_Graduated,0,I,0,0,0,411
F,25,84432.15,College_Graduated,0,I,0,1,0,1649
F,46,258784.23,Individuals,0,I,0,0,0,5434
F,75,88281.27,Individuals,0,I,0,2,0,5554
M,36,126585.78,Individuals,0,I,0,1,0,3984
F,22,112913.31,College_Graduated,0,I,0,1,0,776
F,28,155238.39,Individuals,0,A,1,1,0,579
M,64,63842.13,Individuals,0,I,0,0,0,3161
M,23,43111.32,College_Graduated,0,I,0,0,0,703
F,82,386684.07,Individuals,0,A,1,2,0,3467
F,42,56658.81,Individuals,0,A,1,2,0,5844
M,25,79015.44,College_Graduated,0,I,0,1,0,1795
M,43,86331.03,Individuals,0,A,1,3,0,6290
M,69,333047.52,Individuals,0,I,0,0,0,4776
F,35,140802.3,Individuals,0,A,1,1,0,2729
F,103,50417.79,Individuals,0,I,0,1,0,5041
F,24,114353.64,College_Graduated,0,I,0,1,0,1046
F,21,37450.71,College_Graduated,0,I,0,1,0,776
F,41,113914.35,Individuals,0,A,1,2,0,5354
F,46,192453.96,Individuals,0,A,1,2,0,3204
F,47,92534.91,Individuals,0,A,1,2,0,3683
M,43,206270.25,Individuals,0,A,1,3,0,4640
M,26,75303.39,Individuals,0,I,0,0,0,2279
M,21,99185.82,College_Graduated,0,A,1,1,0,724
F,33,87418.62,College_Graduated,0,A,0,0,0,2946
F,16,130015.8,Individuals,0,A,1,1,0,1557
M,41,451931.22,Individuals,0,I,0,0,0,3471
F,76,253246.08,Individuals,0,I,0,1,0,3701
F,45,186941.37,Individuals,0,I,0,0,0,2348
F,51,190626.66,Individuals,0,I,0,1,0,4080
F,24,29782.08,College_Graduated,0,I,0,1,0,1777
F,33,71179.5,Individuals,0,I,0,0,0,3846
M,32,294205.74,College_Graduated,0,I,0,1,0,1395
M,22,40206.3,College_Graduated,0,I,0,1,0,1096
F,40,41397.39,Individuals,0,I,0,0,0,5584
M,24,205005.6,College_Graduated,0,I,0,1,0,1781
F,48,93847.56,Individuals,0,I,0,2,0,1886
M,26,65085.39,College_Graduated,0,A,1,2,0,1819
M,42,84856.59,Individuals,0,I,0,1,0,6855
M,69,182785.26,Individuals,0,A,1,2,0,4735
F,46,336056.31,VIP,0,A,1,9,0,4986
F,47,137173.92,Individuals,0,A,1,6,0,7221
F,63,106391.07,Individuals,0,A,1,3,0,7375
F,56,143871.03,Individuals,0,I,0,1,0,3513
F,40,80870.97,Individuals,0,I,0,2,0,4504
M,51,48319.65,Individuals,0,A,1,2,0,446
M,43,182602.74,Individuals,1,A,1,2,0,4063
M,86,191476.62,Individuals,0,A,1,2,0,5234
M,23,80707.02,College_Graduated,0,I,0,1,0,703
M,39,78740.01,Individuals,0,A,1,3,0,565
M,41,122159.37,Individuals,0,I,0,1,0,1964
M,40,97805.04,Individuals,0,A,1,3,0,4680
F,53,157376.76,Individuals,0,I,0,1,0,2943
F,22,213294.99,College_Graduated,0,A,1,2,0,1476
M,22,168951.96,College_Graduated,0,A,1,3,0,2822
F,53,128090.88,Individuals,0,I,0,0,0,6779
F,26,260176.56,College_Graduated,0,I,0,1,0,1777
M,55,171246.54,Individuals,0,I,0,1,0,3707
M,34,66520.05,Individuals,0,I,0,0,0,1802
M,41,269330.55,Individuals,0,A,1,1,0,1222
M,25,73302.9,College_Graduated,0,I,0,1,0,1811
M,41,53699.91,Individuals,0,I,0,1,0,5350
F,24,110003.46,College_Graduated,0,I,0,1,0,1809
M,25,57322.44,College_Graduated,0,A,1,5,0,1133
F,21,47290.32,College_Graduated,0,I,0,1,0,794
M,50,45268.02,Individuals,0,A,1,2,0,3303
M,22,74895.3,College_Graduated,0,I,0,1,0,727
M,21,122819.97,College_Graduated,0,I,0,0,0,676
F,41,75028.05,Individuals,0,A,1,2,0,5270
F,54,74688.51,Individuals,0,I,0,1,0,3605
M,36,123007.5,Individuals,0,A,1,1,1,3230
M,21,124380.6,College_Graduated,0,I,0,0,0,683
M,30,62196.3,Individuals,0,A,1,2,0,716
M,22,52149.3,College_Graduated,0,I,0,1,0,1082
M,38,604352.61,Individuals,0,I,0,1,0,4386
F,46,123464.88,Individuals,0,I,1,1,0,2761
F,45,132354.63,Individuals,0,I,0,1,0,2917
M,51,86558.25,Individuals,0,I,0,3,0,4920
M,42,88559.13,Individuals,0,I,0,0,0,5316
M,43,102218.31,Individuals,0,I,0,2,0,3943
F,40,111532.23,Individuals,0,A,1,2,0,958
M,45,79549.23,Individuals,0,A,1,3,0,4183
M,40,84643.89,Individuals,0,A,1,3,0,702
F,49,129318.75,Individuals,0,A,1,2,0,2964
M,75,147389.49,Individuals,0,I,0,1,0,5084
M,22,37218.66,College_Graduated,0,I,0,1,0,989
F,23,87454.41,College_Graduated,0,I,0,0,0,1447
F,58,66307.86,Individuals,0,I,0,0,0,7104
M,23,49541.7,College_Graduated,0,I,0,1,0,1473
M,5,94283.61,Individuals,0,A,1,1,0,1595
F,20,80815.53,College_Graduated,0,A,1,1,0,671
M,54,153247.65,Individuals,0,I,0,1,0,4318
F,38,61525.17,Individuals,0,A,1,4,0,1719
M,22,43099.65,College_Graduated,0,I,0,1,0,1135
M,25,74367.84,College_Graduated,0,I,0,1,0,705
M,40,334390.98,Individuals,0,A,1,5,0,4842
M,32,74182.35,Individuals,0,A,1,3,0,591
F,25,101252.91,College_Graduated,0,I,0,1,0,1777
M,21,127719.54,College_Graduated,0,I,0,0,0,1049
F,55,257229.03,VIP,0,A,1,4,0,3999
M,24,131569.59,College_Graduated,0,I,0,1,0,1810
M,22,40237.53,College_Graduated,0,I,0,1,0,1049
M,45,45137.91,Individuals,0,I,0,1,0,4990
M,27,74275.29,College_Graduated,0,A,1,2,0,1772
M,23,112350.15,College_Graduated,0,I,0,1,0,712
M,45,135447.42,Individuals,0,A,1,1,0,2945
M,23,54637.2,College_Graduated,0,I,0,1,0,1459
M,26,68252.25,College_Graduated,0,I,0,1,0,1873
M,24,60130.53,College_Graduated,0,I,0,1,0,1805
M,47,98483.76,Individuals,0,A,1,2,0,5679
F,41,91982.28,Individuals,1,A,1,5,0,3252
F,21,48266.91,College_Graduated,0,I,0,1,0,725
M,24,267803.16,College_Graduated,0,A,0,1,0,1523
F,27,56626.38,College_Graduated,0,I,0,1,0,1082
F,44,65883.78,Individuals,0,I,0,3,0,6481
M,39,72930.42,Individuals,0,I,0,1,0,795
M,24,48246.45,College_Graduated,0,I,0,1,0,1794
F,36,214109.22,Individuals,1,A,1,5,0,3727
F,45,73908.69,Individuals,0,A,1,2,0,653
M,59,856938.15,Individuals,0,I,0,0,0,5652
F,47,7089411.93,Individuals,0,I,0,0,0,6383
F,55,256414.2,Individuals,0,I,0,0,0,7160
M,48,369203.55,VIP,1,A,1,9,0,6631
M,92,83746.71,Individuals,0,I,0,2,0,4373
M,21,86593.08,College_Graduated,0,I,0,1,0,780
F,21,45771.51,College_Graduated,0,A,1,1,0,725
F,22,83025.09,College_Graduated,0,I,0,1,0,1142
F,55,70791.6,Individuals,0,I,0,1,0,2246
M,85,112052.4,VIP,0,A,1,3,0,2189
M,21,62903.34,College_Graduated,0,I,0,1,0,780
F,49,190153.77,Individuals,1,A,1,5,0,4836
M,33,359546.22,College_Graduated,0,I,0,1,0,1594
F,51,22804.32,Individuals,0,I,0,0,0,1606
F,55,298993.35,Individuals,0,I,0,1,0,7641
F,53,316207.35,Individuals,0,I,0,1,0,3527
M,94,221432.37,Individuals,0,I,0,1,0,4741
M,58,67157.91,Individuals,0,I,0,1,0,6332
F,65,62660.73,Individuals,0,I,0,1,0,5309
F,47,107479.5,Individuals,0,A,1,2,0,2890
M,24,57177.63,College_Graduated,0,A,1,4,0,1375
F,85,59123.37,Individuals,0,A,1,1,0,2855
F,37,195099.63,Individuals,0,I,0,2,0,5886
M,69,96441.81,Individuals,0,I,0,1,0,4953
F,37,118094.34,Individuals,0,A,1,2,0,951
M,23,180234.39,College_Graduated,0,I,0,1,0,1503
M,23,119500.89,College_Graduated,0,I,0,1,0,1348
M,46,62096.88,Individuals,0,A,1,2,0,976
F,61,96630,Individuals,0,A,0,1,0,6058
F,41,113292.15,Individuals,0,I,0,0,0,3561
F,72,107004.51,Individuals,0,A,1,4,0,5304
M,28,54504.3,College_Graduated,0,I,0,1,0,1888
F,56,62284.95,Individuals,0,A,1,3,0,593
F,22,66559.92,College_Graduated,0,I,0,1,0,1075
M,90,27360.6,Individuals,0,I,0,1,0,7271
F,22,72544.38,College_Graduated,0,A,1,1,0,1074
F,44,149780.13,Individuals,0,I,0,0,0,485
M,25,29406.21,College_Graduated,0,I,0,1,0,1012
F,31,194319.78,College_Graduated,0,A,1,2,0,3979
M,21,39915,College_Graduated,0,I,0,0,0,697
F,63,103323.57,Individuals,0,I,0,0,0,4301
F,23,80407.95,College_Graduated,0,A,1,1,0,1773
M,34,125537.43,Individuals,0,A,1,1,0,590
F,24,106806.3,College_Graduated,0,A,1,1,0,1859
F,50,83013.3,Individuals,0,A,1,2,0,3325
F,49,327513.48,Individuals,0,A,1,1,0,2613
F,51,388167.78,Individuals,0,A,1,1,0,1142
F,23,112919.85,College_Graduated,0,A,1,2,0,1501
F,51,104197.77,Individuals,0,I,0,2,0,864
F,43,76754.49,Individuals,0,I,0,1,0,5910
M,22,43775.4,College_Graduated,0,I,0,1,0,1161
F,23,66834.51,College_Graduated,0,I,0,1,0,1388
F,76,52852.89,Individuals,0,A,1,2,0,3874
M,22,160181.31,College_Graduated,0,I,0,1,0,1143
M,23,97700.49,College_Graduated,0,I,0,1,0,1151
M,56,190123.89,Individuals,0,A,1,3,0,2904
M,46,248925.6,Individuals,0,A,1,1,0,3234
F,40,82316.01,Individuals,0,A,1,5,0,4059
M,20,106402.92,Individuals,0,I,1,1,0,468
F,63,155808.75,Individuals,0,I,0,1,0,5855
F,23,111636.03,College_Graduated,0,A,0,1,0,430
M,37,54742.62,Individuals,0,I,0,1,0,741
F,32,103132.35,College_Graduated,0,I,0,0,0,1819
F,27,82493.01,College_Graduated,0,I,0,1,0,1738
M,29,115662.18,College_Graduated,0,I,0,0,0,1829
F,60,256687.47,Individuals,0,A,1,1,0,566
F,47,93527.94,Individuals,0,A,1,6,0,6355
M,26,108527.58,College_Graduated,0,I,1,1,0,1432
M,21,120986.25,College_Graduated,0,A,1,2,0,4470
F,69,95472.96,Individuals,0,A,1,4,0,919
M,32,46847.58,College_Graduated,0,I,0,1,0,1144
M,25,137098.89,College_Graduated,0,I,0,1,0,1516
M,43,75487.65,Individuals,0,I,0,2,0,1572
F,89,236825.13,Individuals,0,A,1,1,0,5259
F,35,138134.46,Individuals,0,A,1,6,0,4465
F,61,34476.42,VIP,0,A,1,4,0,4511
M,79,289499.46,Individuals,0,I,0,1,0,7629
M,24,121016.31,College_Graduated,0,I,0,1,0,1805
M,23,35346.75,College_Graduated,0,I,0,1,0,1452
M,65,97293.06,Individuals,1,A,1,6,0,5322
F,33,88250.34,Individuals,0,I,0,1,0,3063
M,27,118819.02,College_Graduated,0,I,0,1,0,2991
M,44,27054.99,Individuals,0,I,0,1,0,3114
F,57,165124.65,Individuals,1,A,1,8,0,6508
F,39,76939.68,Individuals,0,A,1,3,0,697
M,24,63050.22,College_Graduated,0,I,0,1,0,1664
F,42,123658.98,Individuals,0,A,1,2,0,628
M,39,44367.48,Individuals,0,I,0,0,0,6467
F,40,182592.96,Individuals,0,A,1,4,0,3893
M,46,122217.18,Individuals,0,I,0,0,0,5665
M,56,190114.26,Individuals,0,A,1,1,0,6857
F,35,18428.46,Individuals,0,A,1,1,0,657
M,24,232624.74,College_Graduated,0,A,0,0,0,669
F,54,95422.47,Individuals,0,A,1,2,0,2351
F,50,83017.14,VIP,0,A,1,3,0,5076
F,29,95500.41,College_Graduated,0,I,0,1,0,1405
F,35,73373.16,Individuals,0,A,1,2,0,542
F,48,95345.49,Individuals,0,I,0,1,0,5963
M,52,224900.37,Individuals,0,I,0,1,0,3527
F,28,257575.92,College_Graduated,0,A,1,1,0,1048
F,12,179998.02,Individuals,0,A,1,1,0,2751
F,54,111122.25,Individuals,0,A,1,2,0,3943
F,41,67330.14,Individuals,0,A,1,3,0,411
M,72,144072.57,Individuals,0,A,1,1,0,6838
M,60,151536.57,VIP,0,A,1,3,0,2981
F,45,51308.85,Individuals,0,I,0,0,0,3238
F,48,147597.42,Individuals,0,I,0,1,0,3523
M,23,52219.5,College_Graduated,0,I,0,1,0,1439
F,70,202703.49,Individuals,0,I,0,2,0,3517
F,24,85601.19,College_Graduated,0,A,1,1,0,776
M,40,87586.8,Individuals,0,I,0,1,0,3790
F,25,22944.9,College_Graduated,0,A,0,1,0,690
F,24,272461.02,College_Graduated,0,A,1,1,0,1768
M,22,92380.92,College_Graduated,0,I,0,1,0,703
F,41,77616.15,Individuals,0,A,1,1,0,1801
M,26,47550.39,College_Graduated,0,I,0,1,0,1110
M,59,127632.84,Individuals,0,A,1,2,0,5365
M,41,218030.01,Individuals,0,I,0,0,0,5571
F,45,75910.38,Individuals,0,I,0,0,0,3608
F,30,170547.45,College_Graduated,0,I,0,1,0,1032
F,32,129998.82,Individuals,0,A,1,3,0,891
M,27,24596.76,College_Graduated,0,I,0,1,0,1832
F,33,104413.68,College_Graduated,0,I,0,0,0,495
F,51,121175.61,Individuals,0,A,1,1,0,1685
M,44,97362.09,Individuals,0,I,1,1,0,1832
F,46,235895.1,Individuals,0,I,0,0,0,4241
F,60,121337.49,Individuals,0,A,1,1,0,1448
F,46,61672.98,Individuals,0,A,1,5,1,4464
F,42,26351.7,Individuals,0,A,1,1,0,2063
M,61,150233.82,VIP,0,A,1,1,0,3297
F,22,48440.43,College_Graduated,0,I,0,1,0,1063
M,28,54432,College_Graduated,0,A,1,2,0,1740
M,37,211427.7,Individuals,0,A,1,2,0,615
M,56,165602.22,VIP,0,A,1,6,0,3419
M,23,51725.73,College_Graduated,0,I,0,1,0,1110
M,22,88976.22,College_Graduated,0,I,0,1,0,738
M,85,115143.96,Individuals,0,I,0,1,0,4155
M,48,227098.92,Individuals,0,A,1,5,0,7369
F,32,97358.31,Individuals,0,I,0,1,0,3583
F,24,89929.65,College_Graduated,0,I,1,1,0,1886
F,92,53238.87,Individuals,0,I,0,0,0,3981
M,82,398517.15,Individuals,0,A,1,1,0,6802
F,65,122365.26,Individuals,0,I,0,1,0,3551
M,24,64777.83,College_Graduated,0,I,0,1,0,1136
F,48,151687.53,Individuals,0,A,1,3,0,6262
F,44,136876.5,VIP,0,A,1,2,0,3067
M,35,57754.32,Individuals,0,I,0,1,0,3814
F,53,129989.19,Individuals,0,I,0,0,0,5704
F,44,129497.28,Individuals,0,A,1,2,0,1321
M,23,123307.17,College_Graduated,0,A,1,1,0,1504
F,28,125337.03,College_Graduated,0,A,1,2,0,495
F,46,339384.84,Individuals,0,A,0,1,0,6844
F,92,154875.69,Individuals,0,I,0,1,0,6642
F,70,201911.25,Individuals,0,A,1,2,0,5723
M,52,115993.2,Individuals,0,A,1,3,0,4457
F,50,69861.72,Individuals,0,A,1,5,1,5058
F,63,44376.45,Individuals,0,A,0,0,0,5361
F,37,45869.61,Individuals,0,I,0,1,0,1090
F,30,23044.68,Individuals,0,I,0,1,0,1111
M,21,75163.08,College_Graduated,0,I,1,1,0,745
F,22,60697.02,College_Graduated,0,I,0,0,0,776
F,45,79889.13,Individuals,0,A,1,7,1,5014
F,48,154712.37,Individuals,0,I,0,1,0,2378
M,23,99927.12,College_Graduated,0,I,0,1,0,1405
F,44,159417.9,Individuals,0,A,1,2,0,5725
M,38,138570.42,Individuals,0,I,0,0,0,2147
M,30,71674.74,Individuals,0,A,1,5,0,1171
M,24,59688.18,College_Graduated,0,I,0,1,0,1431
F,61,111839.07,Individuals,0,I,0,0,0,3897
F,38,208001.61,Individuals,0,I,0,0,0,3242
M,43,80330.55,Individuals,0,A,1,7,1,4595
F,29,76480.47,College_Graduated,0,I,0,1,0,1736
F,65,113412.18,Individuals,0,I,0,0,0,6151
F,23,85044.84,College_Graduated,0,A,1,2,0,1445
F,28,57782.76,College_Graduated,0,I,0,1,0,1391
